|Timestamp|Key|Action|Shift
489|2021-11-25 09:37:41.628|'é'|release|0
490|2021-11-25 09:37:41.740|'b'|press|0
491|2021-11-25 09:37:41.861|'b'|release|0
492|2021-11-25 09:37:42.032|'u'|press|0
493|2021-11-25 09:37:42.129|'u'|release|0
494|2021-11-25 09:37:42.195|'s'|press|0
495|2021-11-25 09:37:42.244|'s'|release|0
496|2021-11-25 09:37:42.344|','|press|0
497|2021-11-25 09:37:42.420|','|release|0
498|2021-11-25 09:37:42.548|Key.space|press|0
499|2021-11-25 09:37:42.648|Key.space|release|0
500|2021-11-25 09:37:43.254|'u'|press|0
501|2021-11-25 09:37:43.307|'u'|release|0
502|2021-11-25 09:37:43.391|'n'|press|0
503|2021-11-25 09:37:43.472|'n'|release|0
504|2021-11-25 09:37:43.488|Key.space|press|0
505|2021-11-25 09:37:43.549|Key.space|release|0
506|2021-11-25 09:37:43.632|'y'|press|0
507|2021-11-25 09:37:43.705|'y'|release|0
508|2021-11-25 09:37:44.007|'a'|press|0
509|2021-11-25 09:37:44.099|'a'|release|0
510|2021-11-25 09:37:44.113|'k'|press|0
511|2021-11-25 09:37:44.194|'k'|release|0
512|2021-11-25 09:37:44.248|Key.space|press|0
513|2021-11-25 09:37:44.361|Key.space|release|0
514|2021-11-25 09:37:44.377|'e'|press|0
515|2021-11-25 09:37:44.538|'e'|release|0
516|2021-11-25 09:37:44.551|'t'|press|0
517|2021-11-25 09:37:44.655|'t'|release|0
518|2021-11-25 09:37:44.663|Key.space|press|0
519|2021-11-25 09:37:44.759|Key.space|release|0
520|2021-11-25 09:37:44.845|'l'|press|0
521|2021-11-25 09:37:44.929|'l'|release|0
522|2021-11-25 09:37:44.964|'e'|press|0
523|2021-11-25 09:37:45.029|'e'|release|0
524|2021-11-25 09:37:45.044|Key.space|press|0
525|2021-11-25 09:37:45.097|Key.space|release|0
526|2021-11-25 09:37:45.231|'w'|press|0
527|2021-11-25 09:37:45.315|'w'|release|0
528|2021-11-25 09:37:45.511|'a'|press|0
529|2021-11-25 09:37:45.579|'a'|release|0
530|2021-11-25 09:37:45.620|'p'|press|0
531|2021-11-25 09:37:45.689|'p'|release|0
532|2021-11-25 09:37:45.828|'i'|press|0
533|2021-11-25 09:37:45.889|'i'|release|0
534|2021-11-25 09:37:45.924|'t'|press|0
